Phage,Host,Time,N,OD600,sd,se,ci
Cocktail,APO57,11.4877777777778,2,0.4675,0.006363961030678894,0.004499999999999975,0.057177921312785804
Cocktail,APO57,11.7377777777778,2,0.4645,0.004949747468305837,0.0035000000000000027,0.044471716576611454
Cocktail,APO57,11.9877777777778,2,0.4625,0.0035355339059327407,0.0025000000000000022,0.03176551184043676
Cocktail,APO57,12.2377777777778,2,0.4625,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Cocktail,APO57,12.4877777777778,2,0.461,0,0,0
Cocktail,APO57,12.7377777777778,2,0.4605,0.0021213203435596446,0.0015000000000000013,0.019059307104262055
Cocktail,APO57,12.9877777777778,2,0.46,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Cocktail,APO57,13.2377777777778,2,0.463,0.0028284271247461927,0.0020000000000000018,0.025412409472349407
Cocktail,APO57,13.4877777777778,2,0.4655,0.0035355339059327407,0.0025000000000000022,0.03176551184043676
Cocktail,APO57,13.7377777777778,2,0.4685,0.004949747468305798,0.003499999999999975,0.04447171657661111
Cocktail,APO57,13.9877777777778,2,0.472,0.007071067811865442,0.004999999999999977,0.06353102368087317
Cocktail,APO57,14.2377777777778,2,0.475,0.008485281374238578,0.006000000000000005,0.07623722841704822
Cocktail,APO57,14.4877777777778,2,0.4775,0.009192388155425127,0.006500000000000006,0.08259033078513557
Cocktail,APO57,14.7377777777778,2,0.483,0.01131370849898477,0.008000000000000007,0.10164963788939763
Cocktail,APO57,14.9877777777778,2,0.488,0.01131370849898477,0.008000000000000007,0.10164963788939763
Cocktail,APO57,15.2377777777778,2,0.494,0.012727922061357866,0.009000000000000006,0.11435584262557232
Cocktail,APO57,15.4877777777778,2,0.4995,0.013435028842544414,0.009500000000000007,0.12070894499365967
Cocktail,APO57,15.7377777777778,2,0.505,0.01555634918610406,0.01100000000000001,0.13976825209792174
Cocktail,APO57,15.9877777777778,2,0.5095000000000001,0.01626345596729061,0.01150000000000001,0.1461213544660091
Cocktail,APO57,16.2377777777778,2,0.5115000000000001,0.01626345596729061,0.01150000000000001,0.1461213544660091
Cocktail,APO57,16.4877777777778,2,0.5145,0.01626345596729061,0.01150000000000001,0.1461213544660091
Cocktail,APO57,16.7377777777778,2,0.5145,0.019091883092036802,0.013500000000000012,0.1715337639383585
Cocktail,APO57,16.9877777777778,2,0.518,0.018384776310850254,0.013000000000000012,0.16518066157027114
Cocktail,APO57,17.2377777777778,2,0.517,0.021213203435596444,0.015000000000000012,0.19059307104262052
Cocktail,APO57,17.4877777777778,2,0.5145,0.017677669529663705,0.012500000000000011,0.1588275592021838
Cocktail,APO57,17.7377777777778,2,0.5135000000000001,0.017677669529663705,0.012500000000000011,0.1588275592021838
Cocktail,APO57,17.9877777777778,2,0.5075000000000001,0.014849242404917511,0.01050000000000001,0.1334151497298344
Cocktail,APO57,18.2377777777778,2,0.502,0.016970562748477157,0.01200000000000001,0.15247445683409644
Cocktail,APO57,18.4877777777778,2,0.4905,0.012020815280171319,0.008500000000000008,0.10800274025748498
Cocktail,APO57,18.7377777777778,2,0.483,0.007071067811865481,0.0050000000000000044,0.06353102368087352
Cocktail,APO57,18.9877777777778,2,0.466,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Cocktail,APO57,19.2377777777778,2,0.4565,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Cocktail,APO57,19.4877777777778,2,0.433,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Cocktail,APO57,19.7377777777778,2,0.4325,0.009192388155425127,0.006500000000000006,0.08259033078513557
Cocktail,APO57,19.9877777777778,2,0.419,0.004242640687119289,0.0030000000000000027,0.03811861420852411
Cocktail,APO57,20.2377777777778,2,0.4165,0.00777817459305203,0.005500000000000005,0.06988412604896087
Cocktail,APO57,20.4877777777778,2,0.4095,0.004949747468305798,0.003499999999999975,0.04447171657661111
Cocktail,APO57,20.7377777777778,2,0.402,0.008485281374238538,0.005999999999999977,0.07623722841704786
Cocktail,APO57,20.9877777777778,2,0.39,0.009899494936611674,0.007000000000000005,0.08894343315322291
Cocktail,APO57,21.2377777777778,2,0.3755,0.01626345596729061,0.01150000000000001,0.1461213544660091
Cocktail,APO57,21.4877777777778,2,0.3605,0.020506096654409896,0.014500000000000011,0.18423996867453318
Cocktail,APO57,21.7377777777778,2,0.34750000000000003,0.024748737341529145,0.017499999999999984,0.2223585828830569
Cocktail,APO57,21.9877777777778,2,0.3375,0.02757716446627534,0.01949999999999999,0.24777099235540637
Cocktail,APO57,22.2377777777778,2,0.33099999999999996,0.029698484809834984,0.02099999999999999,0.2668302994596684
Cocktail,APO57,22.4877777777778,2,0.32799999999999996,0.029698484809834984,0.02099999999999999,0.2668302994596684
Cocktail,APO57,22.7377777777778,2,0.32599999999999996,0.029698484809834984,0.02099999999999999,0.2668302994596684
Cocktail,APO57,22.9877777777778,2,0.3245,0.028991378028648436,0.02049999999999999,0.26047719709158107
Cocktail,APO57,23.2377777777778,2,0.3235,0.028991378028648436,0.02049999999999999,0.26047719709158107
Cocktail,APO57,23.4877777777778,2,0.3225,0.028991378028648474,0.020500000000000018,0.2604771970915814
Cocktail,APO57,23.7377777777778,2,0.3225,0.028991378028648474,0.020500000000000018,0.2604771970915814
Cocktail,APO57,23.9877777777778,2,0.3215,0.028991378028648474,0.020500000000000018,0.2604771970915814
Cocktail,APO57,NA,2,0.3205,0.028991378028648474,0.020500000000000018,0.2604771970915814
Cocktail,CPO093,0.237777777777778,4,0.20925,0.030324632451743473,0.015162316225871737,0.04825325725256872
Cocktail,CPO093,0.487777777777778,4,0.23675,0.031447045436203795,0.015723522718101898,0.05003926678026783
Cocktail,CPO093,0.737777777777778,4,0.27725,0.033777457966322255,0.016888728983161128,0.053747473153399
Cocktail,CPO093,0.987777777777778,4,0.31224999999999997,0.03941552147737404,0.01970776073868702,0.06271889034824982
Cocktail,CPO093,1.23777777777778,4,0.33125000000000004,0.05186761995696352,0.02593380997848176,0.08253295774794903
Cocktail,CPO093,1.48777777777778,4,0.3435,0.077,0.0385,0.12252418275342275
Cocktail,CPO093,1.73777777777778,4,0.33925,0.1004734624996405,0.05023673124982025,0.15987569975552102
Cocktail,CPO093,1.98777777777778,4,0.3255,0.10702180463189108,0.05351090231594554,0.17029557336777829
Cocktail,CPO093,2.23777777777778,4,0.31125,0.10022433170975334,0.05011216585487667,0.15947927707461662
Cocktail,CPO093,2.48777777777778,4,0.29875,0.09919803425471696,0.04959901712735848,0.15784620880266534
Cocktail,CPO093,2.73777777777778,4,0.2855,0.09937303457175894,0.04968651728587947,0.1581246733588622
Cocktail,CPO093,2.98777777777778,4,0.27375,0.10152955234807252,0.05076477617403626,0.1615561743736161
Cocktail,CPO093,3.23777777777778,4,0.263,0.10137389539061163,0.050686947695305816,0.16130848941903453
Cocktail,CPO093,3.48777777777778,4,0.25425000000000003,0.10118423790294613,0.050592118951473065,0.1610067020335893
Cocktail,CPO093,3.73777777777778,4,0.2465,0.10185119865110409,0.050925599325552046,0.16206798541796158
Cocktail,CPO093,3.98777777777778,4,0.23925,0.1018376976697071,0.05091884883485355,0.16204650234377932
Cocktail,CPO093,4.23777777777778,4,0.23324999999999999,0.10099958745790334,0.05049979372895167,0.1607128819702916
Cocktail,CPO093,4.48777777777778,4,0.22775,0.10073190490935167,0.05036595245467584,0.160286939301478
Cocktail,CPO093,4.73777777777778,4,0.223,0.09896800829897845,0.049484004149489225,0.15748018617618564
Cocktail,CPO093,4.98777777777778,4,0.21875,0.0988209660615263,0.04941048303076315,0.15724620916353552
Cocktail,CPO093,5.23777777777778,4,0.2145,0.09688653157173084,0.04844326578586542,0.15416809221610406
Cocktail,CPO093,5.48777777777778,4,0.21125,0.09568829604502317,0.047844148022511586,0.1522614321036888
Cocktail,CPO093,5.73777777777778,4,0.20850000000000002,0.09442280797914596,0.04721140398957298,0.15024775819387304
Cocktail,CPO093,5.98777777777778,4,0.20575,0.09321435869364049,0.046607179346820245,0.14832484571198323
Cocktail,CPO093,6.23777777777778,4,0.203,0.09223520658259153,0.046117603291295765,0.14676679620292396
Cocktail,CPO093,6.48777777777778,4,0.20075,0.09129211356957402,0.04564605678478701,0.14526612476551573
Cocktail,CPO093,6.73777777777778,4,0.199,0.09080014684275939,0.045400073421379694,0.14448329591947887
Cocktail,CPO093,6.98777777777778,4,0.196,0.08938679992034618,0.04469339996017309,0.14223434557381986
Cocktail,CPO093,7.23777777777778,4,0.194,0.08845714593330867,0.044228572966654334,0.14075505862569995
Cocktail,CPO093,7.48777777777778,4,0.1925,0.08871489916205356,0.04435744958102678,0.14116520153094703
Cocktail,CPO093,7.73777777777778,4,0.19025,0.08803929047116785,0.044019645235583924,0.14009015733988361
Cocktail,CPO093,7.98777777777778,4,0.1895,0.08828929719960399,0.044144648599801994,0.14048797383448747
Cocktail,CPO093,8.23777777777778,4,0.18775,0.08713734369755981,0.043568671848779904,0.1386549587512679
Cocktail,CPO093,8.48777777777778,4,0.18625,0.08666169857555298,0.04333084928777649,0.13789810122068946
Cocktail,CPO093,8.73777777777778,4,0.1855,0.08604456209817483,0.04302228104908742,0.13691609936954552
Cocktail,CPO093,8.98777777777778,4,0.1845,0.08497254458549146,0.04248627229274573,0.1352102802833262
Cocktail,CPO093,9.23777777777778,4,0.18425,0.08414818278885568,0.04207409139442784,0.13389853670636592
Cocktail,CPO093,9.48777777777778,4,0.18525,0.08313593286499726,0.04156796643249863,0.13228782119126245
Cocktail,CPO093,9.73777777777778,4,0.18575,0.0811967774401587,0.04059838872007935,0.12920219218268827
Cocktail,CPO093,9.98777777777778,4,0.188,0.07927588956717335,0.039637944783586676,0.12614563092556502
Cocktail,CPO093,10.2377777777778,4,0.1915,0.07671809869037857,0.038359049345189286,0.12207561486279307
Cocktail,CPO093,10.4877777777778,4,0.196,0.07575838787443495,0.037879193937217476,0.12054850079262278
Cocktail,CPO093,10.7377777777778,4,0.20124999999999998,0.07238496621076322,0.03619248310538161,0.11518063413776472
Cocktail,CPO093,10.9877777777778,4,0.208,0.0698044888718961,0.03490224443594805,0.11107451885129171
Cocktail,CPO093,11.2377777777778,4,0.21675,0.06531653695657785,0.03265826847828893,0.10393318585569397
Cocktail,CPO093,11.4877777777778,4,0.22775,0.05905576460713495,0.029527882303567475,0.0939708999398405
Cocktail,CPO093,11.7377777777778,4,0.24025,0.05076333979031193,0.025381669895155966,0.08077580157976982
Cocktail,CPO093,11.9877777777778,4,0.254,0.0461519230368573,0.02307596151842865,0.07343800847519227
Cocktail,CPO093,12.2377777777778,4,0.269,0.044399699698684146,0.022199849849342073,0.07064983013089175
Cocktail,CPO093,12.4877777777778,4,0.28425,0.0472608012345679,0.02363040061728395,0.07520248113684914
Cocktail,CPO093,12.7377777777778,4,0.3,0.05307227776030218,0.02653613888015109,0.08444983713563219
Cocktail,CPO093,12.9877777777778,4,0.31825000000000003,0.06153251173160413,0.030766255865802065,0.09791195730753498
Cocktail,CPO093,13.2377777777778,4,0.3395,0.07550938131561316,0.03775469065780658,0.12015227579106587
Cocktail,CPO093,13.4877777777778,4,0.362,0.09017390605565077,0.04508695302782539,0.143486807079903
Cocktail,CPO093,13.7377777777778,4,0.3845,0.1033263438496366,0.0516631719248183,0.16441527061137498
Cocktail,CPO093,13.9877777777778,4,0.40675,0.11425811422680957,0.05712905711340478,0.18181015673489698
Cocktail,CPO093,14.2377777777778,4,0.4305,0.12227973394366433,0.061139866971832164,0.19457434375004468
Cocktail,CPO093,14.4877777777778,4,0.454,0.12896511156122806,0.06448255578061403,0.2052122713992657
Cocktail,CPO093,14.7377777777778,4,0.47850000000000004,0.13485177047410243,0.06742588523705122,0.21457925935313693
Cocktail,CPO093,14.9877777777778,4,0.502,0.1417580097678199,0.07087900488390995,0.2255686272149851
Cocktail,CPO093,15.2377777777778,4,0.526,0.15027752105133133,0.07513876052566566,0.23912507081850198
Cocktail,CPO093,15.4877777777778,4,0.5509999999999999,0.16147445618425227,0.08073722809212613,0.25694189324063477
Cocktail,CPO093,15.7377777777778,4,0.579,0.17488472393741733,0.08744236196870867,0.2782806217725975
Cocktail,CPO093,15.9877777777778,4,0.6045,0.1905019684937665,0.09525098424688325,0.30313114289113025
Cocktail,CPO093,16.2377777777778,4,0.6315,0.2052453815964361,0.10262269079821805,0.3265912031690614
Cocktail,CPO093,16.4877777777778,4,0.6557499999999999,0.21972918938244562,0.10986459469122281,0.3496381734565741
Cocktail,CPO093,16.7377777777778,4,0.6805,0.23305864784069552,0.11652932392034776,0.37084831636751914
Cocktail,CPO093,16.9877777777778,4,0.70275,0.24616305571714045,0.12308152785857022,0.3917003535821806
Cocktail,CPO093,17.2377777777778,4,0.72325,0.2590268647585935,0.12951343237929674,0.4121695443601042
Cocktail,CPO093,17.4877777777778,4,0.7414999999999999,0.271102071798305,0.1355510358991525,0.43138389337463706
Cocktail,CPO093,17.7377777777778,4,0.75775,0.28160181699224407,0.14080090849612203,0.448091331024073
Cocktail,CPO093,17.9877777777778,4,0.7715,0.2938327188498018,0.1469163594249009,0.4675534252375091
Cocktail,CPO093,18.2377777777778,4,0.78425,0.3050949305817235,0.15254746529086174,0.4854741172952976
Cocktail,CPO093,18.4877777777778,4,0.7955,0.3158739199955155,0.15793695999775775,0.5026258948126049
Cocktail,CPO093,18.7377777777778,4,0.80625,0.3256730210911961,0.16283651054559806,0.5182184513511301
Cocktail,CPO093,18.9877777777778,4,0.815,0.33437005448056095,0.16718502724028048,0.5320573722395866
Cocktail,CPO093,19.2377777777778,4,0.8245,0.3420316749464392,0.1710158374732196,0.5442487201116468
Cocktail,CPO093,19.4877777777778,4,0.83275,0.3487619770942163,0.17438098854710815,0.554958132713465
Cocktail,CPO093,19.7377777777778,4,0.841,0.3523473664818096,0.1761736832409048,0.5606632873182398
Cocktail,CPO093,19.9877777777778,4,0.85,0.35556434016925825,0.17778217008462913,0.5657822103311477
Cocktail,CPO093,20.2377777777778,4,0.85675,0.3580059357049824,0.1790029678524912,0.569667333676979
Cocktail,CPO093,20.4877777777778,4,0.8634999999999999,0.35990508007899336,0.17995254003949668,0.5726892961751147
Cocktail,CPO093,20.7377777777778,4,0.87,0.3621086393151462,0.1810543196575731,0.5761956506498989
Cocktail,CPO093,20.9877777777778,4,0.8775,0.3638887192535652,0.1819443596267826,0.5790281550614644
Cocktail,CPO093,21.2377777777778,4,0.88225,0.36567414911821877,0.18283707455910939,0.5818691723995195
Cocktail,CPO093,21.4877777777778,4,0.8875,0.36783012383435915,0.18391506191717957,0.5852998092843524
Cocktail,CPO093,21.7377777777778,4,0.893,0.3702494654508858,0.1851247327254429,0.5891495216787196
Cocktail,CPO093,21.9877777777778,4,0.898,0.37225887050098166,0.18612943525049083,0.5923469335174677
Cocktail,CPO093,22.2377777777778,4,0.9025,0.37401827049847,0.187009135249235,0.595146531528229
Cocktail,CPO093,22.4877777777778,4,0.90825,0.3765345269693073,0.18826726348465364,0.5991504570826103
Cocktail,CPO093,22.7377777777778,4,0.9139999999999999,0.3768244507282757,0.18841222536413785,0.5996117904803818
Cocktail,CPO093,22.9877777777778,4,0.91975,0.37738254243318325,0.18869127121659163,0.600499838922528
Cocktail,CPO093,23.2377777777778,4,0.9245,0.37896745682622057,0.18948372841311029,0.6030217913996844
Cocktail,CPO093,23.4877777777778,4,0.92925,0.38011434683088025,0.19005717341544012,0.6048467493286324
Cocktail,CPO093,23.7377777777778,4,0.9335,0.3812055438561547,0.19060277192807734,0.606583087299343
Cocktail,CPO093,23.9877777777778,4,0.9375,0.38215311067685953,0.19107655533842977,0.6080908775631237
Cocktail,CPO093,NA,4,0.942,0.38443898518924086,0.19221949259462043,0.6117282140112588
Cocktail,CPO165,0.237777777777778,1,0.187,NA,NA,NA
Cocktail,CPO165,0.487777777777778,1,0.213,NA,NA,NA
Cocktail,CPO165,0.737777777777778,1,0.253,NA,NA,NA
Cocktail,CPO165,0.987777777777778,1,0.281,NA,NA,NA
Cocktail,CPO165,1.23777777777778,1,0.286,NA,NA,NA
Cocktail,CPO165,1.48777777777778,1,0.289,NA,NA,NA
Cocktail,CPO165,1.73777777777778,1,0.3,NA,NA,NA
Cocktail,CPO165,1.98777777777778,1,0.319,NA,NA,NA
Cocktail,CPO165,2.23777777777778,1,0.334,NA,NA,NA
Cocktail,CPO165,2.48777777777778,1,0.348,NA,NA,NA
Cocktail,CPO165,2.73777777777778,1,0.354,NA,NA,NA
Cocktail,CPO165,2.98777777777778,1,0.36,NA,NA,NA
Cocktail,CPO165,3.23777777777778,1,0.36,NA,NA,NA
Cocktail,CPO165,3.48777777777778,1,0.362,NA,NA,NA
Cocktail,CPO165,3.73777777777778,1,0.363,NA,NA,NA
Cocktail,CPO165,3.98777777777778,1,0.362,NA,NA,NA
Cocktail,CPO165,4.23777777777778,1,0.362,NA,NA,NA
Cocktail,CPO165,4.48777777777778,1,0.363,NA,NA,NA
Cocktail,CPO165,4.73777777777778,1,0.364,NA,NA,NA
Cocktail,CPO165,4.98777777777778,1,0.363,NA,NA,NA
Cocktail,CPO165,5.23777777777778,1,0.363,NA,NA,NA
Cocktail,CPO165,5.48777777777778,1,0.361,NA,NA,NA
Cocktail,CPO165,5.73777777777778,1,0.359,NA,NA,NA
Cocktail,CPO165,5.98777777777778,1,0.355,NA,NA,NA
Cocktail,CPO165,6.23777777777778,1,0.353,NA,NA,NA
Cocktail,CPO165,6.48777777777778,1,0.35,NA,NA,NA
Cocktail,CPO165,6.73777777777778,1,0.347,NA,NA,NA
Cocktail,CPO165,6.98777777777778,1,0.346,NA,NA,NA
Cocktail,CPO165,7.23777777777778,1,0.345,NA,NA,NA
Cocktail,CPO165,7.48777777777778,1,0.348,NA,NA,NA
Cocktail,CPO165,7.73777777777778,1,0.355,NA,NA,NA
Cocktail,CPO165,7.98777777777778,1,0.358,NA,NA,NA
Cocktail,CPO165,8.23777777777778,1,0.362,NA,NA,NA
Cocktail,CPO165,8.48777777777778,1,0.365,NA,NA,NA
Cocktail,CPO165,8.73777777777778,1,0.368,NA,NA,NA
Cocktail,CPO165,8.98777777777778,1,0.371,NA,NA,NA
Cocktail,CPO165,9.23777777777778,1,0.377,NA,NA,NA
Cocktail,CPO165,9.48777777777778,1,0.387,NA,NA,NA
Cocktail,CPO165,9.73777777777778,1,0.405,NA,NA,NA
Cocktail,CPO165,9.98777777777778,1,0.428,NA,NA,NA
Cocktail,CPO165,10.2377777777778,1,0.456,NA,NA,NA
Cocktail,CPO165,10.4877777777778,1,0.496,NA,NA,NA
Cocktail,CPO165,10.7377777777778,1,0.546,NA,NA,NA
Cocktail,CPO165,10.9877777777778,1,0.602,NA,NA,NA
Cocktail,CPO165,11.2377777777778,1,0.651,NA,NA,NA
Cocktail,CPO165,11.4877777777778,1,0.698,NA,NA,NA
Cocktail,CPO165,11.7377777777778,1,0.738,NA,NA,NA
Cocktail,CPO165,11.9877777777778,1,0.778,NA,NA,NA
Cocktail,CPO165,12.2377777777778,1,0.815,NA,NA,NA
Cocktail,CPO165,12.4877777777778,1,0.85,NA,NA,NA
Cocktail,CPO165,12.7377777777778,1,0.883,NA,NA,NA
Cocktail,CPO165,12.9877777777778,1,0.918,NA,NA,NA
Cocktail,CPO165,13.2377777777778,1,0.951,NA,NA,NA
Cocktail,CPO165,13.4877777777778,1,0.981,NA,NA,NA
Cocktail,CPO165,13.7377777777778,1,1.01,NA,NA,NA
Cocktail,CPO165,13.9877777777778,1,1.037,NA,NA,NA
Cocktail,CPO165,14.2377777777778,1,1.062,NA,NA,NA
Cocktail,CPO165,14.4877777777778,1,1.086,NA,NA,NA
Cocktail,CPO165,14.7377777777778,1,1.109,NA,NA,NA
Cocktail,CPO165,14.9877777777778,1,1.13,NA,NA,NA
Cocktail,CPO165,15.2377777777778,1,1.153,NA,NA,NA
Cocktail,CPO165,15.4877777777778,1,1.173,NA,NA,NA
Cocktail,CPO165,15.7377777777778,1,1.195,NA,NA,NA
Cocktail,CPO165,15.9877777777778,1,1.214,NA,NA,NA
Cocktail,CPO165,16.2377777777778,1,1.232,NA,NA,NA
Cocktail,CPO165,16.4877777777778,1,1.25,NA,NA,NA
Cocktail,CPO165,16.7377777777778,1,1.268,NA,NA,NA
Cocktail,CPO165,16.9877777777778,1,1.285,NA,NA,NA
Cocktail,CPO165,17.2377777777778,1,1.3,NA,NA,NA
Cocktail,CPO165,17.4877777777778,1,1.313,NA,NA,NA
Cocktail,CPO165,17.7377777777778,1,1.327,NA,NA,NA
Cocktail,CPO165,17.9877777777778,1,1.339,NA,NA,NA
Cocktail,CPO165,18.2377777777778,1,1.35,NA,NA,NA
Cocktail,CPO165,18.4877777777778,1,1.361,NA,NA,NA
Cocktail,CPO165,18.7377777777778,1,1.371,NA,NA,NA
Cocktail,CPO165,18.9877777777778,1,1.38,NA,NA,NA
Cocktail,CPO165,19.2377777777778,1,1.388,NA,NA,NA
Cocktail,CPO165,19.4877777777778,1,1.396,NA,NA,NA
Cocktail,CPO165,19.7377777777778,1,1.405,NA,NA,NA
Cocktail,CPO165,19.9877777777778,1,1.411,NA,NA,NA
Cocktail,CPO165,20.2377777777778,1,1.418,NA,NA,NA
Cocktail,CPO165,20.4877777777778,1,1.425,NA,NA,NA
Cocktail,CPO165,20.7377777777778,1,1.43,NA,NA,NA
Cocktail,CPO165,20.9877777777778,1,1.436,NA,NA,NA
Cocktail,CPO165,21.2377777777778,1,1.441,NA,NA,NA
Cocktail,CPO165,21.4877777777778,1,1.445,NA,NA,NA
Cocktail,CPO165,21.7377777777778,1,1.45,NA,NA,NA
Cocktail,CPO165,21.9877777777778,1,1.454,NA,NA,NA
Cocktail,CPO165,22.2377777777778,1,1.458,NA,NA,NA
Cocktail,CPO165,22.4877777777778,1,1.462,NA,NA,NA
Cocktail,CPO165,22.7377777777778,1,1.465,NA,NA,NA
Cocktail,CPO165,22.9877777777778,1,1.468,NA,NA,NA
Cocktail,CPO165,23.2377777777778,1,NA,NA,NA,NA
Cocktail,CPO165,23.4877777777778,1,NA,NA,NA,NA
Cocktail,CPO165,23.7377777777778,1,NA,NA,NA,NA
Cocktail,CPO165,23.9877777777778,1,NA,NA,NA,NA
Cocktail,CPO165,NA,1,NA,NA,NA,NA
Cocktail,CPO448,0.237777777777778,2,0.20450000000000002,0.012020815280171298,0.008499999999999992,0.10800274025748478
Cocktail,CPO448,0.487777777777778,2,0.23199999999999998,0.015556349186104039,0.010999999999999994,0.13976825209792154
Cocktail,CPO448,0.737777777777778,2,0.273,0.01555634918610402,0.01099999999999998,0.13976825209792137
Cocktail,CPO448,0.987777777777778,2,0.301,0.012727922061357866,0.009000000000000006,0.11435584262557232
Cocktail,CPO448,1.23777777777778,2,0.3245,0.014849242404917511,0.01050000000000001,0.1334151497298344
Cocktail,CPO448,1.48777777777778,2,0.3435,0.01909188309203676,0.013499999999999983,0.17153376393835812
Cocktail,CPO448,1.73777777777778,2,0.34950000000000003,0.020506096654409858,0.014499999999999985,0.18423996867453285
Cocktail,CPO448,1.98777777777778,2,0.346,0.01979898987322331,0.013999999999999983,0.17788686630644548
Cocktail,CPO448,2.23777777777778,2,0.347,0.021213203435596406,0.014999999999999986,0.19059307104262022
Cocktail,CPO448,2.48777777777778,2,0.35,0.01979898987322331,0.013999999999999983,0.17788686630644548
Cocktail,CPO448,2.73777777777778,2,0.34850000000000003,0.020506096654409858,0.014499999999999985,0.18423996867453285
Cocktail,CPO448,2.98777777777778,2,0.3415,0.021920310216782955,0.015499999999999986,0.19694617341070755
Cocktail,CPO448,3.23777777777778,2,0.32999999999999996,0.0226274169979695,0.015999999999999983,0.20329927577879486
Cocktail,CPO448,3.48777777777778,2,0.3155,0.024748737341529183,0.017500000000000012,0.22235858288305727
Cocktail,CPO448,3.73777777777778,2,0.2995,0.02757716446627534,0.01949999999999999,0.24777099235540637
Cocktail,CPO448,3.98777777777778,2,0.281,0.028284271247461888,0.01999999999999999,0.25412409472349373
Cocktail,CPO448,4.23777777777778,2,0.26449999999999996,0.03040559159102153,0.021499999999999988,0.27318340182775575
Cocktail,CPO448,4.48777777777778,2,0.2505,0.03040559159102155,0.021500000000000002,0.2731834018277559
Cocktail,CPO448,4.73777777777778,2,0.2375,0.03040559159102155,0.021500000000000002,0.2731834018277559
Cocktail,CPO448,4.98777777777778,2,0.22549999999999998,0.03040559159102155,0.021500000000000002,0.2731834018277559
Cocktail,CPO448,5.23777777777778,2,0.216,0.029698484809834984,0.02099999999999999,0.2668302994596684
Cocktail,CPO448,5.48777777777778,2,0.20850000000000002,0.028991378028648453,0.0205,0.2604771970915812
Cocktail,CPO448,5.73777777777778,2,0.201,0.02828427124746191,0.020000000000000004,0.2541240947234939
Cocktail,CPO448,5.98777777777778,2,0.1955,0.027577164466275356,0.0195,0.2477709923554065
Cocktail,CPO448,6.23777777777778,2,0.1905,0.026162950903902263,0.018500000000000003,0.23506478761923183
Cocktail,CPO448,6.48777777777778,2,0.1865,0.024748737341529145,0.017499999999999984,0.2223585828830569
Cocktail,CPO448,6.73777777777778,2,0.1825,0.02333452377915607,0.0165,0.20965237814688242
Cocktail,CPO448,6.98777777777778,2,0.179,0.021213203435596427,0.015,0.19059307104262038
Cocktail,CPO448,7.23777777777778,2,0.1775,0.01909188309203678,0.013499999999999998,0.1715337639383583
Cocktail,CPO448,7.48777777777778,2,0.176,0.014142135623730944,0.009999999999999995,0.12706204736174687
Cocktail,CPO448,7.73777777777778,2,0.1755,0.009192388155425106,0.006499999999999991,0.08259033078513539
Cocktail,CPO448,7.98777777777778,2,0.1765,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Cocktail,CPO448,8.23777777777778,2,0.1785,0.00777817459305203,0.005500000000000005,0.06988412604896087
Cocktail,CPO448,8.48777777777778,2,0.183,0.01555634918610406,0.01100000000000001,0.13976825209792174
Cocktail,CPO448,8.73777777777778,2,0.1875,0.021920310216782993,0.015500000000000012,0.1969461734107079
Cocktail,CPO448,8.98777777777778,2,0.191,0.02687005768508881,0.019000000000000003,0.2414178899873192
Cocktail,CPO448,9.23777777777778,2,0.197,0.029698484809835002,0.021,0.2668302994596686
Cocktail,CPO448,9.48777777777778,2,0.20600000000000002,0.032526911934581196,0.023000000000000007,0.292242708932018
Cocktail,CPO448,9.73777777777778,2,0.2165,0.03464823227814082,0.02449999999999999,0.3113020160362798
Cocktail,CPO448,9.98777777777778,2,0.2255,0.03323401871576773,0.023499999999999993,0.2985958113001052
Cocktail,CPO448,10.2377777777778,2,0.2345,0.03323401871576774,0.023500000000000004,0.2985958113001053
Cocktail,CPO448,10.4877777777778,2,0.2435,0.03464823227814084,0.024500000000000004,0.31130201603628
Cocktail,CPO448,10.7377777777778,2,0.251,0.032526911934581196,0.023000000000000007,0.292242708932018
Cocktail,CPO448,10.9877777777778,2,0.258,0.03111269837220812,0.02200000000000002,0.27953650419584347
Cocktail,CPO448,11.2377777777778,2,0.263,0.02687005768508879,0.01899999999999999,0.24141788998731903
Cocktail,CPO448,11.4877777777778,2,0.2635,0.019091883092036802,0.013500000000000012,0.1715337639383585
Cocktail,CPO448,11.7377777777778,2,0.266,0.012727922061357866,0.009000000000000006,0.11435584262557232
Cocktail,CPO448,11.9877777777778,2,0.261,0.0014142135623730963,0.0010000000000000009,0.012706204736174703
Cocktail,CPO448,12.2377777777778,2,0.256,0.007071067811865481,0.0050000000000000044,0.06353102368087352
Cocktail,CPO448,12.4877777777778,2,0.252,0.009899494936611674,0.007000000000000005,0.08894343315322291
Cocktail,CPO448,12.7377777777778,2,0.2515,7.071067811865482e-4,5.000000000000004e-4,0.006353102368087352
Cocktail,CPO448,12.9877777777778,2,0.247,0.01131370849898477,0.008000000000000007,0.10164963788939763
Cocktail,CPO448,13.2377777777778,2,0.241,0.02828427124746191,0.020000000000000004,0.2541240947234939
